omi,0.0620965
har,0.0620072
pol,0.0618582
uri,0.0617987
ack,0.0617093
col,0.0615604
ful,0.0614711
hea,0.0613817
tab,0.0612626
pin,0.0611137
ain,0.060935
nge,0.0607861
inc,0.0605478
upe,0.0604882
eno,0.0604882
roc,0.0601904
ert,0.0599819
oun,0.0599819
esi,0.0599522
hro,0.0596543
idi,0.0595948
abi,0.0595054
ker,0.0594161
onc,0.0592969
ger,0.0592672
ond,0.0590289
nch,0.0589693
rti,0.0589098
han,0.0587609
ear,0.0585524
edi,0.058463
tar,0.0583439
rep,0.0582248
ole,0.0580759
ema,0.0580759
des,0.0580759
llo,0.0580461
vel,0.0579567
ala,0.0579567
ple,0.0579567
por,0.0578078
ifi,0.057778
ale,0.0576291
spe,0.05751
ana,0.0574207
fer,0.0570633
arc,0.0570037
bra,0.0569441
eta,0.0568846
ami,0.0568846
sed,0.0567952
she,0.0563485
ura,0.0562889
sio,0.0556337
thi,0.0555146
pen,0.0554252
ram,0.0554252
uni,0.0552763
ike,0.0552167
pat,0.055187
tel,0.0551274
dic,0.0549487
ree,0.0549189
ary,0.0548296
tre,0.0548296
eco,0.05477
hic,0.0543531
err,0.0543233
mor,0.0540254
ned,0.053817
eat,0.0537574
tie,0.0530128
rch,0.0529533
let,0.0528937
can,0.0527746
nia,0.0524768
ead,0.0524172
ane,0.0523874
hyp,0.0523874
dro,0.0522385
imp,0.0520896
ile,0.0517322
ame,0.0514939
oth,0.0514046
isi,0.0513748
cra,0.0512855
cto,0.0512557
cer,0.0507494
lik,0.0506005
oti,0.0505111
are,0.0504813
hip,0.0504515
ade,0.0502431
sit,0.0501239
nth,0.0500942
oge,0.0499155
wor,0.0498857
hol,0.0496176
cou,0.0494687
adi,0.04929
ust,0.0490816
isc,0.0490518
lec,0.049022
ght,0.0488731
qua,0.0488731
sne,0.0487539
rma,0.0486646
ern,0.0486348
nsi,0.0485455
emo,0.0483072
ult,0.0482179
rio,0.0480392
cin,0.0478903
omo,0.0478605
cop,0.0477711
igh,0.0477413
ors,0.047652
ope,0.0475924
phe,0.0475626
pti,0.0475626
zin,0.0474733
mar,0.0474733
sly,0.047384
mal,0.0473542
unp,0.0472946
app,0.047235
lia,0.0472053
rad,0.0471755
lac,0.0470861
ico,0.046967
sen,0.046967
thr,0.0467585
gic,0.04655
iza,0.0465203
oro,0.0464607
ick,0.0464011
hem,0.0462522
oll,0.0461927
rem,0.0461331
ith,0.0460437
nar,0.0458948
que,0.0458353
rab,0.0457757
ock,0.0457757
hes,0.0457161
tit,0.0456268
ium,0.0455077
dec,0.0454481
omp,0.0454481
una,0.0454183
zed,0.0454183
gin,0.0453885
our,0.0452694
net,0.04518
cre,0.0451503
rol,0.0450609
ote,0.0448822
spi,0.0447929
rel,0.0446142
tia,0.0445844
ola,0.0445546
att,0.0444057
ata,0.0443759
ras,0.0443461
oly,0.0442866
aci,0.0442568
pri,0.0441377
iss,0.0441377
pic,0.0439887
use,0.0438101
ena,0.0437803
rid,0.0437803
fic,0.0437207
bar,0.043542
ime,0.0435122
ded,0.0435122
niz,0.0434527
hon,0.0434527
pan,0.0433931
lou,0.0432442
rre,0.0432442
alo,0.0432144
sal,0.0432144
ett,0.0431251
tle,0.042857
ong,0.0427974
cri,0.0427081
och,0.0426188
cia,0.042589
pal,0.0425592
til,0.0425294
hen,0.0425294
uti,0.0424996
lor,0.0424698
epi,0.0424401
hil,0.0423209
opi,0.0423209
tch,0.0421124
ano,0.0421124
mit,0.0420529
odi,0.0420529
nst,0.0419933
ibl,0.0416955
rog,0.0416359
roo,0.0415168
eth,0.0414275
ela,0.0413977
ood,0.0413381
asi,0.0413381
top,0.0412785
ice,0.0411892
lea,0.0410403
usl,0.0409509
eal,0.0408914
spo,0.0408616
scr,0.040802
ave,0.0407722
arr,0.0407722
cke,0.0406829
bly,0.0405935
iso,0.0405042
nto,0.0404446
oca,0.0401766
los,0.0401766
riz,0.040117
eou,0.0399681
ery,0.0399681
opo,0.039849
isa,0.039849
cle,0.0397894
rte,0.0396703
nse,0.0396107
rer,0.0394618
sha,0.0394022
nne,0.0394022
ory,0.0393427
eph,0.0391342
war,0.0390449
bro,0.0390449
nci,0.0389555
eve,0.0389555
lie,0.0387768
nom,0.0385683
hed,0.0385088
erp,0.038479
amp,0.0384492
sca,0.0384194
dne,0.0383896
nou,0.0383599
rai,0.0383301
erl,0.0382705
une,0.0381812
ces,0.0381514
rmi,0.0381216
rse,0.0380918
nos,0.038062
atr,0.0380322
ept,0.0379131
ode,0.0379131
cla,0.0378536
esc,0.0378238
ase,0.0377344
nre,0.0377344
ped,0.0375557
aut,0.0374962
ake,0.0374068
chr,0.037377
rth,0.037377
tru,0.0373175
sur,0.0373175
ire,0.0372877
eas,0.0371686
zat,0.037109
ref,0.0370494
sol,0.0369601
rag,0.0369005
ngs,0.0368112
rri,0.0367516
his,0.0366027
cur,0.0363942
med,0.0363942
dly,0.0362155
ull,0.0362155
gat,0.0361559
win,0.0361262
rdi,0.0360666
unr,0.0360666
acc,0.036007
tol,0.0358879
mel,0.0358581
ail,0.0358283
ein,0.0358283
gis,0.0357986
erv,0.0357986
ien,0.0357092
son,0.0356496
ppe,0.0356199
izi,0.0355603
mul,0.035471
ede,0.0353816
bri,0.035322
sce,0.035322
cep,0.0352029
ype,0.0351731
loc,0.0351433
ito,0.035054
cit,0.0350242
ivi,0.0348753
som,0.0348157
icu,0.0348157
sat,0.0347264
nda,0.0344881
dle,0.0344881
mas,0.0344881
dit,0.0344583
dra,0.0344286
ann,0.0343988
ida,0.0343392
usn,0.0343094
lig,0.034101
lab,0.0340414
tly,0.0340414
ich,0.0338329
lum,0.0338031
pli,0.0338031
nsu,0.0337436
imi,0.0335053
tim,0.0335053
sor,0.0334755
hot,0.033416
bal,0.033416
tha,0.0333862
ndo,0.0333862
ama,0.0333564
ima,0.0333266
ntl,0.0332968
dem,0.0332968
ogy,0.0332075
lam,0.0331777
mes,0.0330288
ung,0.0327905
low,0.0327607
mpe,0.0327012
ute,0.0326714
sul,0.0325821
hyd,0.0325523
uto,0.0324629
gal,0.0324629
ord,0.0323438
eci,0.0323438
nts,0.032314
elo,0.032314
erb,0.0322842
emp,0.0322544
hel,0.0322544
oot,0.0322544
osp,0.0322247
agi,0.0322247
mou,0.0321949
bac,0.0321651
oss,0.0320757
cel,0.032046
eed,0.0319864
orn,0.0319566
tos,0.0318971
erg,0.0318971
sel,0.0318673
yst,0.0318375
rim,0.0317481
san,0.0317481
ila,0.0317184
orp,0.031629
aro,0.031629
siv,0.031629
inf,0.0315694
omy,0.0315397
lot,0.0315397
sts,0.0315397
cap,0.0315397
orr,0.0315397
mme,0.0314503
ext,0.0313908
opa,0.031361
eur,0.031361
tif,0.031361
ual,0.0312418
dio,0.0312418
osc,0.0311525
ied,0.0310929
rei,0.0310631
itt,0.0310334
edl,0.0310036
rif,0.0310036
ese,0.030944
spa,0.0307951
erf,0.0307653
vin,0.0307355
neu,0.0307355
het,0.0307058
oco,0.0307058
ngi,0.030676
pit,0.030676
val,0.0306164
nab,0.0306164
reg,0.0306164
fie,0.0305568
pec,0.0305271
eca,0.0304973
nan,0.0304675
sch,0.0304675
mil,0.0304377
rig,0.0304377
lio,0.0303781
amb,0.0303781
ars,0.0303484
onf,0.0303186
ril,0.0303186
icr,0.0302888
oce,0.0302888
ean,0.0302888
toc,0.030259
rus,0.0302292
sia,0.0301697
rip,0.0301697
gle,0.0301697
del,0.0301399
ash,0.0301101
bla,0.0300505
edn,0.0300505
hou,0.0300208
dom,0.029991
tti,0.0299612
sho,0.0299612
iol,0.0298718
bli,0.0298718
gan,0.0298421
fla,0.0298421
ign,0.0298123
omm,0.0298123
rev,0.0297825
pse,0.0296931
gon,0.0296634
tem,0.0296038
ily,0.029574
apo,0.0295442
ges,0.0295145
usi,0.0294847
unf,0.0293953
itu,0.029306
eto,0.029306
thy,0.029306
arb,0.0292762
lne,0.0292762
ota,0.0292464
aco,0.0292464
ydr,0.0292166
vis,0.0291868
mpl,0.0291273
bel,0.0290379
dal,0.0290379
lon,0.0290379
lus,0.0290082
obi,0.0290082
bit,0.0289784
exp,0.0289486
ban,0.0289486
ncy,0.0289188
ifo,0.0288295
pul,0.0287997
gre,0.0286805
yin,0.0286508
atu,0.0286508
uli,0.028621
uro,0.0285018
bul,0.0284721
ech,0.0284721
lti,0.0284721
cos,0.0284423
odo,0.0282934
eud,0.0282636
hoo,0.0282636
mac,0.028204
squ,0.0281742
duc,0.0281742
tai,0.0281147
erd,0.0280551
sci,0.0280551
ega,0.0280253
fin,0.0280253
mia,0.0278169
isp,0.0278169
pon,0.0277871
lop,0.0277871
hom,0.0276382
bat,0.0276084
ilo,0.027519
tac,0.0274595
sma,0.0274595
bin,0.0273999
umb,0.0272808
ife,0.0272212
sic,0.0271914
cis,0.0271616
oin,0.0271616
ict,0.0271319
acr,0.0271319
equ,0.0271021
arm,0.0270723
not,0.0270723
cas,0.0270425
ndr,0.0270425
amm,0.0270127
rmo,0.0269829
fis,0.0269532
dri,0.0269532
lim,0.0269234
don,0.0268638
tiz,0.0268638
gne,0.0268042
nac,0.0268042
nor,0.0268042
cli,0.0267447
nni,0.0267447
ves,0.0267149
sil,0.0266553
ngu,0.0266256
dat,0.0265362
owe,0.0265362
ape,0.0265362
clo,0.0264766
mot,0.0264469
lem,0.0264469
fra,0.0263873
emb,0.0263873
pra,0.0263873
seu,0.0263575
unb,0.0263575
bre,0.0262384
cte,0.0261788
cid,0.026149
rge,0.0260299
cta,0.0260299
air,0.0260299
eso,0.0260001
leg,0.0259406
uct,0.0258214
gar,0.0258214
ctr,0.0257321
unm,0.0256427
flo,0.0256427
hyl,0.0256129
rna,0.0255832
nol,0.0255832
mid,0.0255534
pis,0.0255534
npr,0.0255534
amo,0.0255534
hos,0.0255534
tou,0.0255236
syn,0.025464
nop,0.0254343
rod,0.0254045
coc,0.0253747
uin,0.0253449
glo,0.0253151
udo,0.0252853
sid,0.0252556
ssa,0.0252258
avi,0.025196
mpa,0.025196
opl,0.0251662
epr,0.0251662
try,0.0251662
rne,0.0251364
row,0.0251364
cks,0.0251364
iva,0.0251066
aff,0.0251066
ule,0.0250769
een,0.0250173
bor,0.0250173
pet,0.0250173
ked,0.0249875
ics,0.0249875
rob,0.0248982
rib,0.0248386
ged,0.0248386
rni,0.0248088
sec,0.0248088
mph,0.024779
rme,0.024779
alt,0.024779
rra,0.024779
old,0.0247195
bur,0.0246897
lut,0.0246599
tas,0.0246301
rco,0.0246003
iri,0.0246003
scu,0.0244812
otr,0.0244216
rde,0.0244216
lif,0.0244216
pot,0.0244216
stu,0.0243323
ago,0.0243323
rcu,0.0243025
ias,0.0242727
sph,0.0242132
ibi,0.0242132
evi,0.0241238
bas,0.024094
itr,0.0240643
ffe,0.0240643
ece,0.0239749
ulo,0.0239749
vit,0.0239451
epa,0.0238856
pas,0.023826
nel,0.0237962
rli,0.0237664
reb,0.0237366
utt,0.0236473
ott,0.0236473
ben,0.0236175
fle,0.023558
arg,0.023558
cio,0.0234984
rph,0.0234984
tog,0.0234686
nas,0.0233793
ypo,0.0233793
agg,0.0233793
nif,0.0233197
ork,0.0232006
esp,0.023141
plo,0.0231112
abo,0.0230814
ink,0.0230814
ced,0.0230517
mol,0.0230219
die,0.0229623
noc,0.0229325
sso,0.0229027
als,0.0229027
nve,0.022873
def,0.0228432
rum,0.0228134
dan,0.0227836
eac,0.022724
ume,0.0226943
ecu,0.0226943
vol,0.0226645
onv,0.0226645
hie,0.0226347
ceo,0.0226347
bol,0.0226347
ysi,0.0226049
rsi,0.0225751
flu,0.0225453
ify,0.0225453
wer,0.0225156
cie,0.0224858
onp,0.022456
iga,0.0224262
mag,0.0224262
rro,0.0223964
ush,0.0223667
bio,0.0223667
reo,0.0223667
dep,0.0223369
ank,0.0223071
pel,0.0222773
hop,0.0222773
olu,0.0222475
ffi,0.0221284
bed,0.0221284
pie,0.0221284
ctu,0.0221284
tea,0.0220688
wee,0.0220688
gro,0.0220688
cum,0.0220688
ugh,0.022039
sar,0.0220093
aca,0.0220093
tee,0.0219795
rav,0.0219199
mpo,0.0219199
nam,0.0218901
nca,0.0218604
umi,0.0218306
pte,0.0218008
uff,0.0218008
nso,0.0217412
woo,0.0216817
roi,0.0215625
tyl,0.0215327
vat,0.0215327
eab,0.0215327
uck,0.021503
oso,0.0214732
enn,0.0214732
lag,0.0214434
dge,0.0214136
llu,0.0214136
udi,0.0212945
gge,0.0212349
pod,0.0212349
ndu,0.0212349
mos,0.0212349
ipp,0.0212051
nsa,0.0212051
ige,0.0211456
rsh,0.021086
ado,0.0210562
nap,0.0209967
own,0.0209967
ark,0.0209669
nsp,0.0209669
api,0.0209669
wis,0.0209371
hia,0.0209371
sop,0.0209073
inn,0.0209073
typ,0.0209073
pir,0.0209073
oon,0.0208775
rta,0.0207882
asc,0.0207584
urn,0.0207584
nex,0.0207286
uit,0.0206988
fac,0.0206393
arl,0.0206393
roa,0.0206393
tag,0.0206393
sib,0.0205797
oxi,0.0205499
pto,0.0205201
pil,0.0204904
lip,0.0204904
chl,0.0203712
hag,0.0203712
mak,0.0203414
uta,0.0203414
dea,0.0203414
iac,0.0203117
cus,0.0202819
urs,0.0202819
opt,0.0201925
mbe,0.0201925
ook,0.0201925
gas,0.0201627
mus,0.0201627
lid,0.0201627
uat,0.0200734
hys,0.0200734
chy,0.0200436
uth,0.0200436
nen,0.0200138
pur,0.0200138
bes,0.0200138
hit,0.0200138
ipe,0.0199841
alc,0.0199841
eer,0.0199841
rce,0.0199841
bon,0.0199543
bea,0.0199543
rbo,0.0199543
hab,0.0199245
aki,0.0198947
ira,0.0198054
urr,0.0198054
dor,0.0197458
hee,0.0197458
pac,0.019716
whi,0.0196862
irr,0.0196564
imm,0.0196267
ham,0.0195671
cot,0.0195671
sig,0.0195671
rov,0.0195373
mma,0.0195373
sab,0.0195075
epe,0.0194778
tua,0.019448
ido,0.019448
nem,0.0194182
ump,0.0194182
efi,0.0193884
ych,0.0193586
riv,0.0192991
omb,0.0192693
smo,0.0192395
rgi,0.0192395
gia,0.0192395
tam,0.0192097
gui,0.0191501
nio,0.0191204
van,0.0191204
nea,0.0190906
ool,0.0190906
ony,0.019031
zer,0.019031
cut,0.0190012
uma,0.0190012
bia,0.0190012
gam,0.0189714
lde,0.0189714
ada,0.0189714
ets,0.0189714
nim,0.0189714
loo,0.0189417
soc,0.0189119
nec,0.0188523
kle,0.0188225
tot,0.0187928
lep,0.0187928
yli,0.018763
bus,0.0187332
mmi,0.0187332
ski,0.0187034
opp,0.0186141
tet,0.0186141
tip,0.0185843
nie,0.0185843
uts,0.0185843
coa,0.0185545
mbo,0.0185545
ios,0.0185545
oat,0.0184949
nct,0.0184949
uis,0.0184949
arp,0.0184949
gri,0.0184949
oga,0.0184651
cru,0.0184651
ebr,0.0184651
efu,0.0184354
alm,0.0184354
mbr,0.0184056
rga,0.018346
rst,0.0182865
rle,0.0182865
e's,0.0182269
arn,0.0181971
gue,0.0181971
oci,0.0181673
ulp,0.0181673
bou,0.0181673
urg,0.0181375
oke,0.0181078
iar,0.0181078
esh,0.018078
nds,0.018078
lph,0.018078
hum,0.0180482
gna,0.0180482
tec,0.0180482
ocr,0.0180482
ocy,0.0180184
aga,0.0180184
ecr,0.0179886
nog,0.0179886
iab,0.0179588
nfe,0.0179291
tig,0.0179291
rbi,0.0179291
ruc,0.0178993
ude,0.0178695
add,0.0178695
ylo,0.0178397
dar,0.0178099
nsh,0.0178099
eva,0.0177504
n's,0.0177504
rba,0.0177504
gul,0.0177504
eol,0.0176908
tta,0.0176908
iot,0.0176908
ckl,0.017661
osa,0.017661
phr,0.0176312
onr,0.0176015
aft,0.0176015
oof,0.0175717
fil,0.0175419
ois,0.0175121
pea,0.0174823
pyr,0.0174823
eck,0.0174823
tli,0.0174823
tne,0.0174525
erw,0.0174525
cet,0.0174525
exc,0.0174228
tib,0.0174228
geo,0.0174228
atc,0.017393
pop,0.017393
eis,0.017393
lad,0.017393
gel,0.0173632
spr,0.0173632
lai,0.0173632
aln,0.0173632
ubs,0.0173632
onn,0.0173036
epo,0.0173036
irc,0.0172738
cam,0.0172738
ket,0.0172738
uch,0.0172738
tap,0.0172441
gli,0.0172441
cil,0.0172441
aur,0.0172441
mod,0.0172143
rve,0.0171845
sty,0.0171547
eng,0.0171547
mpr,0.0171547
boo,0.0171547
nfo,0.0171547
blo,0.0171547
ppi,0.0170952
nna,0.0170952
ava,0.0170654
oar,0.0170654
sla,0.0170356
ipa,0.0170058
sth,0.0170058
loi,0.016976
lys,0.0169165
iff,0.0169165
nli,0.0169165
cab,0.0169165
psy,0.0169165
tid,0.0169165
hth,0.0169165
lom,0.0169165
imo,0.0168867
ken,0.0168569
smi,0.0168569
aba,0.0168569
nfi,0.0168569
but,0.0168569
nga,0.0168569
sim,0.0168569
cir,0.0168569
hat,0.0168271
yll,0.0168271
eep,0.0167973
ngr,0.0167973
unh,0.0167973
oct,0.0167973
spl,0.0167675
cki,0.0167378
ibe,0.0167378
vic,0.016708
oba,0.016708
way,0.0166782
gla,0.0166782
dul,0.0166484
agr,0.0166484
uar,0.0165888
hlo,0.0165888
hri,0.0165591
t's,0.0165591
mbl,0.0165293
boa,0.0165293
sac,0.0165293
ums,0.0164995
abb,0.0164697
aly,0.0164697
org,0.0164697
has,0.0164399
iph,0.0164399
igi,0.0164102
sli,0.0163804
orc,0.0163804
nad,0.0163804
inv,0.0163804
axi,0.016291
sea,0.016291
div,0.016291
egi,0.0162612
cip,0.0162612
nme,0.0162612
acu,0.0162315
doc,0.0162017
rpo,0.0162017
unl,0.0161719
yro,0.0161719
zes,0.0161421
hio,0.0161421
hob,0.0161421
oug,0.0161421
egr,0.0160825
hyt,0.0160528
lte,0.0160528
dol,0.016023
nsc,0.016023
adr,0.016023
fre,0.016023
nke,0.0159932
git,0.0159634
leu,0.0159634
mba,0.0159634
unn,0.0159634
mmo,0.0159336
rds,0.0159336
off,0.0159039
r's,0.0158443
exa,0.0158443
ipl,0.0158145
aus,0.0157847
inu,0.0157847
mie,0.0157847
tum,0.0157847
apt,0.0157847
dre,0.0157847
neo,0.0157847
apa,0.0157549
nid,0.0157549
set,0.0157252
mbi,0.0157252
ovi,0.0157252
obl,0.0156954
rrh,0.0156954
plu,0.0156954
exi,0.0156656
fro,0.0156358
agn,0.0156358
iro,0.0155762
fri,0.0155762
eel,0.0155167
ocu,0.0155167
ncr,0.0154869
dif,0.0154869
ops,0.0154869
det,0.0154571
rew,0.0154571
toi,0.0154571
eda,0.0154571
lve,0.0154273
yto,0.0154273
imb,0.0153976
uss,0.0153976
ddl,0.0153678
rso,0.0153678
mun,0.015338
sep,0.0153082
hir,0.0153082
occ,0.0153082
vil,0.0153082
lib,0.0152784
edo,0.0152486
reh,0.0152486
var,0.0152486
dow,0.0152486
eak,0.0152189
noi,0.0152189
ees,0.0152189
ncl,0.0151891
cry,0.0151295
alu,0.0151295
cyt,0.0150997
fol,0.0150699
eop,0.0150699
xtr,0.0150402
edu,0.0150402
ibr,0.0150402
els,0.0150402
rvi,0.0150104
ngo,0.0150104
uen,0.0149806
rof,0.0149806
yth,0.014921
ncu,0.014921
eam,0.0148912
coe,0.0148912
nag,0.0148019
asm,0.0148019
pou,0.0148019
lob,0.0148019
asp,0.0147721
ntu,0.0147721
run,0.0147721
leo,0.0147423
eet,0.0147423
rsa,0.0147423
ndl,0.0147423
syc,0.0147423
ebo,0.0147423
yle,0.0147126
ymp,0.0147126
efe,0.0147126
bic,0.0146828
rci,0.0146828
rar,0.0146828
iop,0.0146828
ege,0.014653
ube,0.0146232
tto,0.0146232
ved,0.0146232
gie,0.0145339
poi,0.0145339
psi,0.0145041
enu,0.0145041
lay,0.0144743
dip,0.0144743
ehe,0.0144445
nqu,0.0144445
wel,0.0144445
evo,0.0144147
ttl,0.0144147
raf,0.0144147
iqu,0.0143849
rhe,0.0143849
dab,0.0143552
yph,0.0143552
dos,0.0143552
heo,0.0143254
oom,0.0143254
bst,0.0143254
gua,0.0142956
oxy,0.0142956
yri,0.0142658
gni,0.0142658
umm,0.014236
unw,0.0142063
chu,0.0142063
wit,0.0142063
nvi,0.0141765
ubi,0.0141467
fec,0.0141467
oty,0.0141467
oil,0.0141169
ske,0.0140871
dde,0.0140871
pes,0.0140573
ewa,0.0140276
sum,0.0140276
nfl,0.0140276
aps,0.0140276
ppr,0.0139978
hra,0.013968
lap,0.013968
gio,0.013968
lee,0.0139382
uci,0.0139084
abe,0.0138786
ggi,0.0138786
lau,0.0138786
hre,0.0138786
rca,0.0138489
hur,0.0138191
stl,0.0138191
hap,0.0137595
ues,0.0137595
riu,0.0137595
dli,0.0137595
tul,0.0137595
oad,0.0137297
opr,0.0137297
fli,0.0136999
yan,0.0136702
yla,0.0136702
rry,0.0136702
mpi,0.0136404
gno,0.0136404
ebe,0.0136404
via,0.0136404
upp,0.0136404
ipt,0.0136404
bbe,0.013551
obe,0.013551
alk,0.013551
ais,0.013551
ipo,0.013551
nno,0.013551
sie,0.0134915
iet,0.0134915
uil,0.0134617
dou,0.0134617
fus,0.0134617
gor,0.0134319
opy,0.0134319
mea,0.0134319
uno,0.0133723
put,0.0133723
rly,0.0133426
dev,0.0133128
lae,0.013283
orb,0.013283
esu,0.0132532
rpe,0.0132234
yna,0.0132234
edr,0.0132234
ird,0.0132234
aun,0.0131936
kie,0.0131936
urb,0.0131936
ngn,0.0131639
pun,0.0131639
wat,0.0131639
bir,0.0131639
igr,0.0131341
nob,0.0131043
pid,0.0131043
sym,0.0131043
dig,0.0130745
ecl,0.0130745
ror,0.0130447
nle,0.0130447
ody,0.0130447
eig,0.0130447
mpt,0.013015
aul,0.013015
nma,0.013015
fur,0.013015
gma,0.013015
oda,0.0129852
on',0.0129256
unk,0.0129256
teo,0.0129256
hec,0.0129256
hte,0.0128958
npe,0.0128363
eba,0.0128363
tub,0.0128363
wea,0.0127767
igo,0.0127767
utr,0.0127767
see,0.0127767
fir,0.0127469
lav,0.0127469
bet,0.0127171
luc,0.0127171
sle,0.0127171
far,0.0126576
alg,0.0126278
hog,0.0126278
rva,0.0126278
bis,0.012598
coi,0.012598
num,0.012598
dac,0.0125682
ubl,0.0125682
eut,0.0125384
nig,0.0125384
ova,0.0125384
ppo,0.0125086
tun,0.0124789
eld,0.0124789
nfr,0.0124789
cco,0.0124789
sme,0.0124491
iom,0.0124193
mog,0.0123895
hle,0.0123597
sou,0.0123597
cog,0.0123597
erh,0.01233
nfa,0.01233
rpr,0.01233
clu,0.01233
ppl,0.0123002
lex,0.0122704
hne,0.0122704
dam,0.0122704
rda,0.0122406
eum,0.0122406
pht,0.0122108
lod,0.0122108
ior,0.0122108
mop,0.012181
ips,0.012181
ubb,0.012181
twi,0.012181
aso,0.012181
raw,0.012181
cif,0.012181
rbe,0.0121513
cau,0.0121513
ssu,0.0121513
rha,0.0121215
ows,0.0121215
nul,0.0121215
uls,0.0120619
onl,0.0120619
lls,0.0120619
efo,0.0120619
ycl,0.0120321
ipi,0.0120321
foo,0.0120321
ccu,0.0120321
zoo,0.0120023
mut,0.0120023
yte,0.0119726
whe,0.0119726
swa,0.0119428
itc,0.0119428
avo,0.0119428
aer,0.011913
lun,0.011913
dil,0.011913
ays,0.011913
pia,0.011913
onm,0.0118832
tir,0.0118832
leb,0.0118832
yti,0.0118832
oos,0.0118832
cad,0.0118832
